V1,LSOA Code,age,value,sex
892162,E01007285,25,3,1
892163,E01007286,25,10,1
892164,E01007287,25,14,1
892165,E01007288,25,7,1
892166,E01007289,25,15,1
892167,E01007290,25,6,1
892168,E01007291,25,9,1
892169,E01007292,25,11,1
892170,E01007293,25,11,1
892171,E01007294,25,8,1
892172,E01007295,25,16,1
892173,E01007296,25,12,1
892174,E01007297,25,5,1
892175,E01007298,25,5,1
892176,E01007299,25,2,1
892177,E01007300,25,10,1
892178,E01007301,25,5,1
892179,E01007302,25,5,1
892180,E01007303,25,6,1
892181,E01007304,25,12,1
892182,E01007305,25,6,1
892183,E01007306,25,11,1
892184,E01007307,25,11,1
892185,E01007308,25,7,1
892186,E01007309,25,5,1
892187,E01007310,25,9,1
892188,E01007311,25,8,1
892189,E01007312,25,9,1
892190,E01007313,25,7,1
892191,E01007314,25,7,1
892192,E01007315,25,7,1
892193,E01007316,25,5,1
892194,E01032903,25,23,1
926136,E01006512,26,84,1
926137,E01006513,26,84,1
926138,E01006514,26,36,1
926139,E01006515,26,44,1
926140,E01006518,26,14,1
926141,E01006519,26,4,1
926142,E01006520,26,21,1
926143,E01006521,26,25,1
926144,E01006522,26,33,1
926145,E01006523,26,19,1
926146,E01006524,26,47,1
926147,E01006525,26,10,1
926148,E01006526,26,6,1
926149,E01006527,26,15,1
926150,E01006528,26,9,1
926151,E01006529,26,10,1
926152,E01006530,26,5,1
926153,E01006531,26,4,1
926154,E01006532,26,7,1
926155,E01006533,26,6,1
926156,E01006534,26,10,1
926157,E01006535,26,7,1
926158,E01006536,26,13,1
926159,E01006537,26,33,1
926160,E01006538,26,9,1
926161,E01006539,26,6,1
926162,E01006540,26,24,1
926163,E01006541,26,5,1
926164,E01006542,26,19,1
926165,E01006543,26,4,1
926166,E01006544,26,12,1
926167,E01006545,26,18,1
926168,E01006546,26,15,1
926169,E01006547,26,14,1
926170,E01006548,26,15,1
926171,E01006549,26,28,1
926172,E01006550,26,7,1
926173,E01006551,26,26,1
926174,E01006552,26,36,1
926175,E01006553,26,19,1
926176,E01006554,26,16,1
926177,E01006556,26,14,1
926178,E01006557,26,21,1
926179,E01006558,26,5,1
926180,E01006560,26,7,1
926181,E01006562,26,7,1
926182,E01006563,26,13,1
926183,E01006564,26,10,1
926184,E01006565,26,5,1
926185,E01006566,26,11,1
926186,E01006567,26,7,1
926187,E01006568,26,10,1
926188,E01006569,26,8,1
926189,E01006570,26,11,1
926190,E01006571,26,4,1
926191,E01006572,26,10,1
926192,E01006573,26,10,1
926193,E01006574,26,11,1
926194,E01006575,26,12,1
926195,E01006576,26,14,1
926196,E01006577,26,6,1
926197,E01006578,26,12,1
926198,E01006579,26,1,1
926199,E01006580,26,6,1
926200,E01006581,26,7,1
926201,E01006582,26,13,1
926202,E01006583,26,8,1
926203,E01006584,26,5,1
926204,E01006585,26,6,1
926205,E01006586,26,25,1
926206,E01006587,26,12,1
926207,E01006588,26,15,1
926208,E01006589,26,6,1
926209,E01006590,26,19,1
926210,E01006591,26,17,1
926211,E01006592,26,14,1
926212,E01006593,26,19,1
926213,E01006594,26,5,1
926214,E01006595,26,8,1
926215,E01006596,26,4,1
926216,E01006597,26,3,1
926217,E01006598,26,10,1
926218,E01006599,26,10,1
926219,E01006600,26,9,1
926220,E01006603,26,9,1
926221,E01006604,26,8,1
926222,E01006605,26,13,1
926223,E01006606,26,5,1
926224,E01006607,26,8,1
926225,E01006608,26,7,1
926226,E01006609,26,11,1
926227,E01006610,26,12,1
926228,E01006611,26,12,1
926229,E01006612,26,12,1
926230,E01006613,26,4,1
926231,E01006614,26,6,1
926232,E01006615,26,9,1
926233,E01006616,26,7,1
926234,E01006617,26,12,1
926235,E01006618,26,5,1
926236,E01006619,26,11,1
926237,E01006620,26,6,1
926238,E01006621,26,4,1
926239,E01006622,26,5,1
926240,E01006623,26,6,1
926241,E01006624,26,4,1
926242,E01006625,26,9,1
926243,E01006626,26,4,1
926244,E01006627,26,12,1
926245,E01006628,26,16,1
926246,E01006629,26,7,1
926247,E01006630,26,8,1
926248,E01006632,26,31,1
926249,E01006633,26,7,1
926250,E01006637,26,11,1
926251,E01006638,26,7,1
926252,E01006639,26,6,1
926253,E01006640,26,7,1
926254,E01006641,26,7,1
926255,E01006642,26,5,1
926256,E01006643,26,14,1
926257,E01006644,26,13,1
926258,E01006645,26,12,1
926259,E01006646,26,35,1
926260,E01006647,26,12,1
926261,E01006648,26,29,1
926262,E01006651,26,8,1
926263,E01006652,26,4,1
926264,E01006653,26,12,1
926265,E01006654,26,7,1
926266,E01006655,26,11,1
926267,E01006656,26,8,1
926268,E01006657,26,8,1
926269,E01006658,26,10,1
926270,E01006659,26,28,1
926271,E01006660,26,5,1
926272,E01006661,26,7,1
926273,E01006662,26,7,1
926274,E01006663,26,4,1
926275,E01006664,26,7,1
926276,E01006665,26,7,1
926277,E01006666,26,7,1
926278,E01006667,26,10,1
926279,E01006668,26,6,1
926280,E01006669,26,9,1
926281,E01006670,26,15,1
926282,E01006671,26,5,1
926283,E01006672,26,9,1
926284,E01006673,26,58,1
926285,E01006674,26,20,1
926286,E01006675,26,40,1
926287,E01006676,26,13,1
926288,E01006677,26,9,1
926289,E01006678,26,19,1
926290,E01006679,26,30,1
926291,E01006680,26,4,1
926292,E01006681,26,4,1
926293,E01006682,26,2,1
926294,E01006683,26,3,1
926295,E01006684,26,10,1
926296,E01006685,26,4,1
926297,E01006686,26,5,1
926298,E01006687,26,18,1
926299,E01006688,26,16,1
926300,E01006689,26,6,1
926301,E01006690,26,11,1
926302,E01006691,26,23,1
926303,E01006692,26,26,1
926304,E01006693,26,18,1
926305,E01006694,26,21,1
926306,E01006695,26,28,1
926307,E01006696,26,14,1
926308,E01006697,26,34,1
926309,E01006698,26,14,1
926310,E01006699,26,10,1
926311,E01006700,26,10,1
926312,E01006701,26,4,1
926313,E01006702,26,11,1
926314,E01006703,26,11,1
926315,E01006705,26,14,1
926316,E01006706,26,8,1
926317,E01006707,26,11,1
926318,E01006708,26,10,1
926319,E01006709,26,11,1
926320,E01006710,26,5,1
926321,E01006711,26,5,1
926322,E01006712,26,14,1
926323,E01006713,26,12,1
926324,E01006716,26,8,1
926325,E01006717,26,4,1
926326,E01006718,26,14,1
926327,E01006719,26,8,1
926328,E01006720,26,26,1
926329,E01006721,26,23,1
926330,E01006722,26,15,1
926331,E01006723,26,19,1
926332,E01006724,26,15,1
926333,E01006725,26,14,1
926334,E01006726,26,24,1
926335,E01006727,26,13,1
926336,E01006728,26,20,1
926337,E01006729,26,10,1
926338,E01006730,26,11,1
926339,E01006731,26,9,1
926340,E01006732,26,6,1
926341,E01006734,26,12,1
926342,E01006735,26,8,1
926343,E01006736,26,9,1
926344,E01006737,26,9,1
926345,E01006738,26,11,1
926346,E01006739,26,14,1
926347,E01006740,26,28,1
926348,E01006741,26,13,1
926349,E01006742,26,14,1
926350,E01006743,26,20,1
926351,E01006744,26,6,1
926352,E01006745,26,28,1
926353,E01006746,26,18,1
926354,E01006747,26,85,1
926355,E01006748,26,32,1
926356,E01006751,26,46,1
926357,E01006752,26,10,1
926358,E01006753,26,6,1
926359,E01006754,26,9,1
926360,E01006755,26,16,1
926361,E01006756,26,8,1
926362,E01006757,26,12,1
926363,E01006758,26,8,1
926364,E01006759,26,10,1
926365,E01006760,26,16,1
926366,E01006761,26,10,1
926367,E01006762,26,11,1
926368,E01006763,26,16,1
926369,E01006764,26,27,1
926370,E01006765,26,14,1
926371,E01006766,26,15,1
926372,E01006767,26,24,1
926373,E01006768,26,15,1
926374,E01006769,26,9,1
926375,E01006770,26,6,1
926376,E01006771,26,7,1
926377,E01006772,26,6,1
926378,E01006773,26,10,1
926379,E01006774,26,9,1
926380,E01006775,26,6,1
926381,E01006776,26,9,1
926382,E01006778,26,14,1
926383,E01006779,26,15,1
926384,E01006780,26,12,1
926385,E01006781,26,13,1
926386,E01006782,26,19,1
926387,E01006783,26,12,1
926388,E01006784,26,7,1
926389,E01006785,26,27,1
926390,E01006786,26,14,1
926391,E01006787,26,23,1
926392,E01006788,26,16,1
926393,E01006790,26,26,1
926394,E01006791,26,17,1
926395,E01006792,26,2,1
926396,E01006793,26,6,1
926397,E01006794,26,6,1
926398,E01006795,26,5,1
926399,E01006796,26,11,1
926400,E01006797,26,11,1
926401,E01006798,26,8,1
926402,E01006799,26,18,1
926403,E01006800,26,4,1
926404,E01006801,26,10,1
926405,E01032505,26,7,1
926406,E01032506,26,12,1
926407,E01032507,26,12,1
926408,E01032508,26,7,1
926409,E01032509,26,12,1
926410,E01032510,26,14,1
926411,E01032511,26,5,1
926412,E01033747,26,8,1
926413,E01033748,26,40,1
926414,E01033749,26,21,1
926415,E01033750,26,80,1
926416,E01033751,26,41,1
926417,E01033752,26,103,1
926418,E01033753,26,35,1
926419,E01033754,26,86,1
926420,E01033755,26,81,1
926421,E01033756,26,40,1
926422,E01033757,26,40,1
926423,E01033758,26,95,1
926424,E01033759,26,26,1
926425,E01033760,26,49,1
926426,E01033761,26,80,1
926427,E01033762,26,48,1
926428,E01033763,26,18,1
926429,E01033764,26,11,1
926430,E01033765,26,10,1
926431,E01033766,26,12,1
926432,E01033767,26,6,1
926433,E01033768,26,15,1
926742,E01007110,26,6,1
926743,E01007111,26,11,1
926744,E01007112,26,6,1
926745,E01007113,26,8,1
926746,E01007114,26,4,1
926747,E01007115,26,10,1
926748,E01007116,26,12,1
926749,E01007117,26,9,1
926750,E01007118,26,8,1
926751,E01007119,26,9,1
926752,E01007120,26,8,1
926753,E01007121,26,13,1
926754,E01007122,26,7,1
926755,E01007123,26,8,1
926756,E01007124,26,6,1
926757,E01007125,26,4,1
926758,E01007126,26,22,1
926759,E01007127,26,13,1
926760,E01007128,26,4,1
926761,E01007129,26,13,1
926762,E01007130,26,11,1
926763,E01007131,26,9,1
926764,E01007133,26,5,1
926765,E01007135,26,9,1
926766,E01007136,26,15,1
926767,E01007137,26,7,1
926768,E01007138,26,11,1
926769,E01007139,26,10,1
926770,E01007140,26,19,1
926771,E01007141,26,5,1
926772,E01007142,26,15,1
926773,E01007143,26,17,1
926774,E01007144,26,5,1
926775,E01007145,26,3,1
926776,E01007146,26,8,1
926777,E01007147,26,8,1
926778,E01007148,26,7,1
926779,E01007149,26,9,1
926780,E01007150,26,7,1
926781,E01007151,26,11,1
926782,E01007152,26,6,1
926783,E01007153,26,6,1
926784,E01007154,26,5,1
926785,E01007155,26,7,1
926786,E01007156,26,8,1
926787,E01007157,26,5,1
926788,E01007158,26,18,1
926789,E01007159,26,11,1
926790,E01007160,26,11,1
926791,E01007161,26,8,1
926792,E01007162,26,6,1
926793,E01007163,26,14,1
926794,E01007164,26,12,1
926795,E01007165,26,6,1
926796,E01007166,26,8,1
926797,E01007167,26,16,1
926798,E01007168,26,12,1
926799,E01007169,26,11,1
926800,E01007170,26,6,1
926801,E01007171,26,9,1
926802,E01007172,26,11,1
926803,E01007173,26,7,1
926804,E01007174,26,7,1
926805,E01007175,26,16,1
926806,E01007176,26,14,1
926807,E01007177,26,6,1
926808,E01007178,26,12,1
926809,E01007179,26,14,1
926810,E01007180,26,8,1
926811,E01007181,26,12,1
926812,E01007182,26,9,1
926813,E01007183,26,4,1
926814,E01007184,26,5,1
926815,E01007185,26,10,1
926816,E01007186,26,9,1
926817,E01007187,26,4,1
926818,E01007188,26,2,1
926819,E01007189,26,1,1
926820,E01007190,26,1,1
926821,E01007191,26,6,1
926822,E01007192,26,6,1
926823,E01007193,26,10,1
926824,E01007194,26,7,1
926825,E01007195,26,3,1
926826,E01007196,26,7,1
926827,E01007197,26,6,1
926828,E01007198,26,11,1
926829,E01007199,26,6,1
926830,E01007200,26,8,1
926831,E01007201,26,11,1
926832,E01007202,26,11,1
926833,E01007203,26,4,1
926834,E01007204,26,11,1
926835,E01007205,26,8,1
926836,E01007206,26,13,1
926837,E01007207,26,9,1
926838,E01007208,26,9,1
926839,E01007209,26,5,1
926840,E01007210,26,10,1
926841,E01007211,26,12,1
926842,E01007212,26,8,1
926843,E01007213,26,5,1
926844,E01007214,26,9,1
926845,E01007215,26,7,1
926846,E01007216,26,10,1
926847,E01007217,26,20,1
926848,E01007218,26,21,1
926849,E01007219,26,8,1
926850,E01007220,26,9,1
926851,E01007221,26,4,1
926852,E01007222,26,5,1
926853,E01007223,26,9,1
926854,E01007224,26,5,1
926855,E01007225,26,7,1
926856,E01007226,26,7,1
926857,E01007227,26,16,1
926858,E01007228,26,7,1
926859,E01007229,26,15,1
926860,E01007230,26,7,1
926861,E01007231,26,8,1
926862,E01007232,26,14,1
926863,E01007233,26,6,1
926864,E01007234,26,9,1
926865,E01007235,26,10,1
926866,E01007236,26,11,1
926867,E01007237,26,8,1
926868,E01007238,26,10,1
926869,E01007239,26,10,1
926870,E01007240,26,13,1
926871,E01007241,26,3,1
926872,E01007242,26,13,1
926873,E01007243,26,9,1
926874,E01007244,26,18,1
926875,E01007245,26,11,1
926876,E01007246,26,10,1
926877,E01007247,26,5,1
926878,E01007248,26,4,1
926879,E01007249,26,13,1
926880,E01007250,26,9,1
926881,E01007251,26,4,1
926882,E01007252,26,5,1
926883,E01007253,26,4,1
926884,E01007254,26,11,1
926885,E01007255,26,5,1
926886,E01007256,26,3,1
926887,E01007257,26,7,1
926888,E01007258,26,2,1
926889,E01007259,26,3,1
926890,E01007260,26,4,1
926891,E01007261,26,2,1
926892,E01007262,26,2,1
926893,E01007263,26,10,1
926894,E01007264,26,13,1
926895,E01007265,26,4,1
926896,E01007266,26,4,1
926897,E01007267,26,7,1
926898,E01007268,26,3,1
926899,E01007269,26,14,1
926900,E01007270,26,12,1
926901,E01007271,26,12,1
926902,E01007272,26,11,1
926903,E01007273,26,11,1
926904,E01007274,26,13,1
926905,E01007275,26,7,1
926906,E01007276,26,8,1
926907,E01007277,26,20,1
926908,E01007278,26,6,1
926909,E01007279,26,9,1
926910,E01007280,26,11,1
926911,E01007281,26,4,1
926912,E01007282,26,7,1
926913,E01007283,26,4,1
926914,E01007284,26,6,1
926915,E01007285,26,5,1
926916,E01007286,26,10,1
926917,E01007287,26,11,1
926918,E01007288,26,8,1
926919,E01007289,26,10,1
926920,E01007290,26,10,1
926921,E01007291,26,8,1
926922,E01007292,26,11,1
926923,E01007293,26,4,1
926924,E01007294,26,13,1
926925,E01007295,26,10,1
926926,E01007296,26,11,1
926927,E01007297,26,6,1
926928,E01007298,26,8,1
926929,E01007299,26,8,1
926930,E01007300,26,10,1
926931,E01007301,26,6,1
926932,E01007302,26,12,1
926933,E01007303,26,6,1
926934,E01007304,26,10,1
926935,E01007305,26,4,1
926936,E01007306,26,12,1
926937,E01007307,26,17,1
926938,E01007308,26,7,1
926939,E01007309,26,6,1
926940,E01007310,26,7,1
926941,E01007311,26,10,1
926942,E01007312,26,10,1
926943,E01007313,26,9,1
926944,E01007314,26,9,1
926945,E01007315,26,7,1
926946,E01007316,26,4,1
926947,E01032903,26,17,1
960889,E01006512,27,65,1
960890,E01006513,27,72,1
960891,E01006514,27,53,1
960892,E01006515,27,32,1
960893,E01006518,27,8,1
960894,E01006519,27,3,1
960895,E01006520,27,42,1
960896,E01006521,27,25,1
960897,E01006522,27,29,1
960898,E01006523,27,12,1
960899,E01006524,27,35,1
960900,E01006525,27,6,1
960901,E01006526,27,14,1
960902,E01006527,27,17,1
960903,E01006528,27,18,1
960904,E01006529,27,7,1
960905,E01006530,27,0,1
960906,E01006531,27,5,1
960907,E01006532,27,4,1
960908,E01006533,27,5,1
960909,E01006534,27,15,1
960910,E01006535,27,10,1
960911,E01006536,27,11,1
960912,E01006537,27,30,1
960913,E01006538,27,13,1
960914,E01006539,27,7,1
960915,E01006540,27,27,1
960916,E01006541,27,12,1
960917,E01006542,27,25,1
960918,E01006543,27,7,1
960919,E01006544,27,10,1
960920,E01006545,27,7,1
960921,E01006546,27,20,1
960922,E01006547,27,15,1
960923,E01006548,27,17,1
960924,E01006549,27,41,1
960925,E01006550,27,8,1
960926,E01006551,27,17,1
960927,E01006552,27,37,1
960928,E01006553,27,18,1
960929,E01006554,27,15,1
960930,E01006556,27,14,1
960931,E01006557,27,18,1
960932,E01006558,27,10,1
960933,E01006560,27,9,1
960934,E01006562,27,10,1
960935,E01006563,27,8,1
960936,E01006564,27,9,1
960937,E01006565,27,4,1
960938,E01006566,27,11,1
960939,E01006567,27,16,1
960940,E01006568,27,5,1
960941,E01006569,27,11,1
960942,E01006570,27,12,1
960943,E01006571,27,8,1
960944,E01006572,27,13,1
960945,E01006573,27,13,1
960946,E01006574,27,8,1
960947,E01006575,27,4,1
960948,E01006576,27,13,1
960949,E01006577,27,6,1
960950,E01006578,27,8,1
960951,E01006579,27,9,1
960952,E01006580,27,5,1
960953,E01006581,27,8,1
960954,E01006582,27,8,1
960955,E01006583,27,6,1
960956,E01006584,27,5,1
960957,E01006585,27,5,1
960958,E01006586,27,18,1
960959,E01006587,27,11,1
960960,E01006588,27,12,1
960961,E01006589,27,10,1
960962,E01006590,27,15,1
960963,E01006591,27,15,1
960964,E01006592,27,8,1
960965,E01006593,27,8,1
960966,E01006594,27,3,1
960967,E01006595,27,14,1
960968,E01006596,27,11,1
960969,E01006597,27,10,1
960970,E01006598,27,11,1
960971,E01006599,27,11,1
960972,E01006600,27,10,1
960973,E01006603,27,7,1
960974,E01006604,27,9,1
960975,E01006605,27,10,1
960976,E01006606,27,5,1
960977,E01006607,27,14,1
960978,E01006608,27,10,1
960979,E01006609,27,13,1
960980,E01006610,27,15,1
960981,E01006611,27,4,1
960982,E01006612,27,9,1
960983,E01006613,27,8,1
960984,E01006614,27,18,1
960985,E01006615,27,11,1
960986,E01006616,27,9,1
960987,E01006617,27,3,1
960988,E01006618,27,9,1
960989,E01006619,27,6,1
960990,E01006620,27,8,1
960991,E01006621,27,2,1
960992,E01006622,27,7,1
960993,E01006623,27,13,1
960994,E01006624,27,14,1
960995,E01006625,27,7,1
960996,E01006626,27,10,1
960997,E01006627,27,7,1
960998,E01006628,27,16,1
960999,E01006629,27,8,1
961000,E01006630,27,10,1
961001,E01006632,27,22,1
961002,E01006633,27,10,1
961003,E01006637,27,12,1
961004,E01006638,27,7,1
961005,E01006639,27,11,1
961006,E01006640,27,7,1
961007,E01006641,27,15,1
961008,E01006642,27,4,1
961009,E01006643,27,7,1
961010,E01006644,27,19,1
961011,E01006645,27,8,1
961012,E01006646,27,39,1
961013,E01006647,27,7,1
961014,E01006648,27,34,1
961015,E01006651,27,19,1
961016,E01006652,27,10,1
961017,E01006653,27,15,1
961018,E01006654,27,10,1
961019,E01006655,27,17,1
961020,E01006656,27,16,1
961021,E01006657,27,14,1
961022,E01006658,27,13,1
961023,E01006659,27,32,1
961024,E01006660,27,4,1
961025,E01006661,27,9,1
961026,E01006662,27,7,1
961027,E01006663,27,6,1
961028,E01006664,27,12,1
961029,E01006665,27,9,1
961030,E01006666,27,7,1
961031,E01006667,27,9,1
961032,E01006668,27,12,1
961033,E01006669,27,4,1
961034,E01006670,27,10,1
961035,E01006671,27,8,1
961036,E01006672,27,10,1
961037,E01006673,27,55,1
961038,E01006674,27,18,1
961039,E01006675,27,36,1
961040,E01006676,27,20,1
961041,E01006677,27,8,1
961042,E01006678,27,23,1
961043,E01006679,27,24,1
961044,E01006680,27,7,1
961045,E01006681,27,13,1
961046,E01006682,27,2,1
961047,E01006683,27,5,1
961048,E01006684,27,11,1
961049,E01006685,27,2,1
961050,E01006686,27,5,1
961051,E01006687,27,15,1
961052,E01006688,27,14,1
961053,E01006689,27,14,1
961054,E01006690,27,18,1
961055,E01006691,27,33,1
961056,E01006692,27,23,1
961057,E01006693,27,15,1
961058,E01006694,27,31,1
961059,E01006695,27,36,1
961060,E01006696,27,11,1
961061,E01006697,27,25,1
961062,E01006698,27,17,1
961063,E01006699,27,23,1
961064,E01006700,27,14,1
961065,E01006701,27,8,1
961066,E01006702,27,13,1
961067,E01006703,27,11,1
961068,E01006705,27,12,1
961069,E01006706,27,5,1
961070,E01006707,27,10,1
961071,E01006708,27,16,1
961072,E01006709,27,7,1
961073,E01006710,27,11,1
961074,E01006711,27,11,1
961075,E01006712,27,7,1
961076,E01006713,27,10,1
961077,E01006716,27,12,1
961078,E01006717,27,9,1
961079,E01006718,27,9,1
961080,E01006719,27,9,1
961081,E01006720,27,36,1
961082,E01006721,27,21,1
961083,E01006722,27,27,1
961084,E01006723,27,26,1
961085,E01006724,27,23,1
961086,E01006725,27,15,1
961087,E01006726,27,24,1
961088,E01006727,27,16,1
961089,E01006728,27,18,1
961090,E01006729,27,5,1
961091,E01006730,27,8,1
961092,E01006731,27,12,1
961093,E01006732,27,7,1
961094,E01006734,27,11,1
961095,E01006735,27,8,1
961096,E01006736,27,10,1
961097,E01006737,27,8,1
961098,E01006738,27,11,1
961099,E01006739,27,15,1
961100,E01006740,27,15,1
961101,E01006741,27,15,1
961102,E01006742,27,11,1
961103,E01006743,27,20,1
961104,E01006744,27,9,1
961105,E01006745,27,20,1
961106,E01006746,27,18,1
961107,E01006747,27,67,1
961108,E01006748,27,32,1
961109,E01006751,27,32,1
961110,E01006752,27,11,1
961111,E01006753,27,9,1
961112,E01006754,27,10,1
961113,E01006755,27,21,1
961114,E01006756,27,10,1
961115,E01006757,27,7,1
961116,E01006758,27,6,1
961117,E01006759,27,9,1
961118,E01006760,27,14,1
961119,E01006761,27,5,1
961120,E01006762,27,9,1
961121,E01006763,27,16,1
