V1,lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
3252784,E01007138,1,2019,39,"[15,20)",15,"[15,25]",39
3252785,E01007138,1,2019,52,"[20,25]",20,"[15,25]",52
3252786,E01007138,1,2019,56,"[20,25]",25,"[15,25]",56
3252787,E01007138,1,2019,63,,30,,63
3252788,E01007138,1,2019,59,,35,,59
3252789,E01007138,1,2019,43,,40,,43
3252790,E01007138,1,2019,57,,45,,57
3252791,E01007138,1,2019,55,,50,,55
3252792,E01007138,1,2019,64,,55,,64
3252793,E01007138,1,2019,65,,60,,65
3252794,E01007138,1,2019,34,,65,,34
3252795,E01007138,1,2019,37,,70,,37
3252796,E01007138,1,2019,22,,75,,22
3252797,E01007138,1,2019,26,,80,,26
3252798,E01007138,1,2019,7,,85,,7
3252799,E01007139,1,2019,53,"[0,10)",0,"[0,15)",53
3252800,E01007139,1,2019,39,"[0,10)",5,"[0,15)",39
3252801,E01007139,1,2019,58,"[10,15)",10,"[0,15)",58
3252802,E01007139,1,2019,45,"[15,20)",15,"[15,25]",45
3252803,E01007139,1,2019,55,"[20,25]",20,"[15,25]",55
3252804,E01007139,1,2019,51,"[20,25]",25,"[15,25]",51
3252805,E01007139,1,2019,64,,30,,64
3252806,E01007139,1,2019,81,,35,,81
3252807,E01007139,1,2019,40,,40,,40
3252808,E01007139,1,2019,62,,45,,62
3252809,E01007139,1,2019,61,,50,,61
3252810,E01007139,1,2019,63,,55,,63
3252811,E01007139,1,2019,52,,60,,52
3252812,E01007139,1,2019,31,,65,,31
3252813,E01007139,1,2019,19,,70,,19
3252814,E01007139,1,2019,19,,75,,19
3252815,E01007139,1,2019,14,,80,,14
3252816,E01007139,1,2019,2,,85,,2
3252817,E01007140,1,2019,116,"[0,10)",0,"[0,15)",116
3252818,E01007140,1,2019,83,"[0,10)",5,"[0,15)",83
3252819,E01007140,1,2019,65,"[10,15)",10,"[0,15)",65
3252820,E01007140,1,2019,58,"[15,20)",15,"[15,25]",58
3252821,E01007140,1,2019,72,"[20,25]",20,"[15,25]",72
3252822,E01007140,1,2019,96,"[20,25]",25,"[15,25]",96
3252823,E01007140,1,2019,108,,30,,108
3252824,E01007140,1,2019,92,,35,,92
3252825,E01007140,1,2019,72,,40,,72
3252826,E01007140,1,2019,70,,45,,70
3252827,E01007140,1,2019,84,,50,,84
3252828,E01007140,1,2019,68,,55,,68
3252829,E01007140,1,2019,59,,60,,59
3252830,E01007140,1,2019,31,,65,,31
3252831,E01007140,1,2019,35,,70,,35
3252832,E01007140,1,2019,22,,75,,22
3252833,E01007140,1,2019,13,,80,,13
3252834,E01007140,1,2019,8,,85,,8
3252835,E01007141,1,2019,27,"[0,10)",0,"[0,15)",27
3252836,E01007141,1,2019,40,"[0,10)",5,"[0,15)",40
3252837,E01007141,1,2019,37,"[10,15)",10,"[0,15)",37
3252838,E01007141,1,2019,34,"[15,20)",15,"[15,25]",34
3252839,E01007141,1,2019,19,"[20,25]",20,"[15,25]",19
3252840,E01007141,1,2019,36,"[20,25]",25,"[15,25]",36
3252841,E01007141,1,2019,58,,30,,58
3252842,E01007141,1,2019,49,,35,,49
3252843,E01007141,1,2019,46,,40,,46
3252844,E01007141,1,2019,38,,45,,38
3252845,E01007141,1,2019,57,,50,,57
3252846,E01007141,1,2019,56,,55,,56
3252847,E01007141,1,2019,60,,60,,60
3252848,E01007141,1,2019,52,,65,,52
3252849,E01007141,1,2019,51,,70,,51
3252850,E01007141,1,2019,32,,75,,32
3252851,E01007141,1,2019,23,,80,,23
3252852,E01007141,1,2019,11,,85,,11
3252853,E01007142,1,2019,62,"[0,10)",0,"[0,15)",62
3252854,E01007142,1,2019,43,"[0,10)",5,"[0,15)",43
3252855,E01007142,1,2019,28,"[10,15)",10,"[0,15)",28
3252856,E01007142,1,2019,25,"[15,20)",15,"[15,25]",25
3252857,E01007142,1,2019,50,"[20,25]",20,"[15,25]",50
3252858,E01007142,1,2019,53,"[20,25]",25,"[15,25]",53
3252859,E01007142,1,2019,62,,30,,62
3252860,E01007142,1,2019,70,,35,,70
3252861,E01007142,1,2019,53,,40,,53
3252862,E01007142,1,2019,58,,45,,58
3252863,E01007142,1,2019,58,,50,,58
3252864,E01007142,1,2019,59,,55,,59
3252865,E01007142,1,2019,82,,60,,82
3252866,E01007142,1,2019,74,,65,,74
3252867,E01007142,1,2019,76,,70,,76
3252868,E01007142,1,2019,66,,75,,66
3252869,E01007142,1,2019,26,,80,,26
3252870,E01007142,1,2019,29,,85,,29
3252871,E01007143,1,2019,87,"[0,10)",0,"[0,15)",87
3252872,E01007143,1,2019,109,"[0,10)",5,"[0,15)",109
3252873,E01007143,1,2019,65,"[10,15)",10,"[0,15)",65
3252874,E01007143,1,2019,50,"[15,20)",15,"[15,25]",50
3252875,E01007143,1,2019,42,"[20,25]",20,"[15,25]",42
3252876,E01007143,1,2019,82,"[20,25]",25,"[15,25]",82
3252877,E01007143,1,2019,110,,30,,110
3252878,E01007143,1,2019,70,,35,,70
3252879,E01007143,1,2019,77,,40,,77
3252880,E01007143,1,2019,68,,45,,68
3252881,E01007143,1,2019,92,,50,,92
3252882,E01007143,1,2019,58,,55,,58
3252883,E01007143,1,2019,30,,60,,30
3252884,E01007143,1,2019,34,,65,,34
3252885,E01007143,1,2019,34,,70,,34
3252886,E01007143,1,2019,24,,75,,24
3252887,E01007143,1,2019,8,,80,,8
3252888,E01007143,1,2019,1,,85,,1
3252889,E01007144,1,2019,30,"[0,10)",0,"[0,15)",30
3252890,E01007144,1,2019,30,"[0,10)",5,"[0,15)",30
3252891,E01007144,1,2019,31,"[10,15)",10,"[0,15)",31
3252892,E01007144,1,2019,41,"[15,20)",15,"[15,25]",41
3252893,E01007144,1,2019,33,"[20,25]",20,"[15,25]",33
3252894,E01007144,1,2019,14,"[20,25]",25,"[15,25]",14
3252895,E01007144,1,2019,19,,30,,19
3252896,E01007144,1,2019,33,,35,,33
3252897,E01007144,1,2019,23,,40,,23
3252898,E01007144,1,2019,26,,45,,26
3252899,E01007144,1,2019,56,,50,,56
3252900,E01007144,1,2019,52,,55,,52
3252901,E01007144,1,2019,40,,60,,40
3252902,E01007144,1,2019,44,,65,,44
3252903,E01007144,1,2019,53,,70,,53
3252904,E01007144,1,2019,42,,75,,42
3252905,E01007144,1,2019,36,,80,,36
3252906,E01007144,1,2019,29,,85,,29
3252907,E01007145,1,2019,11,"[0,10)",0,"[0,15)",11
3252908,E01007145,1,2019,14,"[0,10)",5,"[0,15)",14
3252909,E01007145,1,2019,21,"[10,15)",10,"[0,15)",21
3252910,E01007145,1,2019,37,"[15,20)",15,"[15,25]",37
3252911,E01007145,1,2019,27,"[20,25]",20,"[15,25]",27
3252912,E01007145,1,2019,18,"[20,25]",25,"[15,25]",18
3252913,E01007145,1,2019,18,,30,,18
3252914,E01007145,1,2019,24,,35,,24
3252915,E01007145,1,2019,31,,40,,31
3252916,E01007145,1,2019,31,,45,,31
3252917,E01007145,1,2019,41,,50,,41
3252918,E01007145,1,2019,35,,55,,35
3252919,E01007145,1,2019,37,,60,,37
3252920,E01007145,1,2019,52,,65,,52
3252921,E01007145,1,2019,68,,70,,68
3252922,E01007145,1,2019,49,,75,,49
3252923,E01007145,1,2019,39,,80,,39
3252924,E01007145,1,2019,14,,85,,14
3252925,E01007146,1,2019,41,"[0,10)",0,"[0,15)",41
3252926,E01007146,1,2019,37,"[0,10)",5,"[0,15)",37
3252927,E01007146,1,2019,33,"[10,15)",10,"[0,15)",33
3252928,E01007146,1,2019,23,"[15,20)",15,"[15,25]",23
3252929,E01007146,1,2019,38,"[20,25]",20,"[15,25]",38
3252930,E01007146,1,2019,46,"[20,25]",25,"[15,25]",46
3252931,E01007146,1,2019,43,,30,,43
3252932,E01007146,1,2019,44,,35,,44
3252933,E01007146,1,2019,47,,40,,47
3252934,E01007146,1,2019,44,,45,,44
3252935,E01007146,1,2019,47,,50,,47
3252936,E01007146,1,2019,53,,55,,53
3252937,E01007146,1,2019,55,,60,,55
3252938,E01007146,1,2019,56,,65,,56
3252939,E01007146,1,2019,72,,70,,72
3252940,E01007146,1,2019,30,,75,,30
3252941,E01007146,1,2019,29,,80,,29
3252942,E01007146,1,2019,19,,85,,19
3252943,E01007147,1,2019,35,"[0,10)",0,"[0,15)",35
3252944,E01007147,1,2019,43,"[0,10)",5,"[0,15)",43
3252945,E01007147,1,2019,38,"[10,15)",10,"[0,15)",38
3252946,E01007147,1,2019,43,"[15,20)",15,"[15,25]",43
3252947,E01007147,1,2019,28,"[20,25]",20,"[15,25]",28
3252948,E01007147,1,2019,30,"[20,25]",25,"[15,25]",30
3252949,E01007147,1,2019,14,,30,,14
3252950,E01007147,1,2019,20,,35,,20
3252951,E01007147,1,2019,44,,40,,44
3252952,E01007147,1,2019,52,,45,,52
3252953,E01007147,1,2019,39,,50,,39
3252954,E01007147,1,2019,52,,55,,52
3252955,E01007147,1,2019,54,,60,,54
3252956,E01007147,1,2019,36,,65,,36
3252957,E01007147,1,2019,59,,70,,59
3252958,E01007147,1,2019,50,,75,,50
3252959,E01007147,1,2019,20,,80,,20
3252960,E01007147,1,2019,27,,85,,27
3252961,E01007148,1,2019,24,"[0,10)",0,"[0,15)",24
3252962,E01007148,1,2019,42,"[0,10)",5,"[0,15)",42
3252963,E01007148,1,2019,40,"[10,15)",10,"[0,15)",40
3252964,E01007148,1,2019,35,"[15,20)",15,"[15,25]",35
3252965,E01007148,1,2019,37,"[20,25]",20,"[15,25]",37
3252966,E01007148,1,2019,33,"[20,25]",25,"[15,25]",33
3252967,E01007148,1,2019,34,,30,,34
3252968,E01007148,1,2019,43,,35,,43
3252969,E01007148,1,2019,50,,40,,50
3252970,E01007148,1,2019,35,,45,,35
3252971,E01007148,1,2019,52,,50,,52
3252972,E01007148,1,2019,77,,55,,77
3252973,E01007148,1,2019,59,,60,,59
3252974,E01007148,1,2019,73,,65,,73
3252975,E01007148,1,2019,63,,70,,63
3252976,E01007148,1,2019,60,,75,,60
3252977,E01007148,1,2019,36,,80,,36
3252978,E01007148,1,2019,40,,85,,40
3252979,E01007149,1,2019,23,"[0,10)",0,"[0,15)",23
3252980,E01007149,1,2019,48,"[0,10)",5,"[0,15)",48
3252981,E01007149,1,2019,48,"[10,15)",10,"[0,15)",48
3252982,E01007149,1,2019,35,"[15,20)",15,"[15,25]",35
3252983,E01007149,1,2019,42,"[20,25]",20,"[15,25]",42
3252984,E01007149,1,2019,47,"[20,25]",25,"[15,25]",47
3252985,E01007149,1,2019,33,,30,,33
3252986,E01007149,1,2019,37,,35,,37
3252987,E01007149,1,2019,30,,40,,30
3252988,E01007149,1,2019,39,,45,,39
3252989,E01007149,1,2019,51,,50,,51
3252990,E01007149,1,2019,40,,55,,40
3252991,E01007149,1,2019,46,,60,,46
3252992,E01007149,1,2019,70,,65,,70
3252993,E01007149,1,2019,67,,70,,67
3252994,E01007149,1,2019,35,,75,,35
3252995,E01007149,1,2019,25,,80,,25
3252996,E01007149,1,2019,27,,85,,27
3252997,E01007150,1,2019,31,"[0,10)",0,"[0,15)",31
3252998,E01007150,1,2019,31,"[0,10)",5,"[0,15)",31
3252999,E01007150,1,2019,46,"[10,15)",10,"[0,15)",46
3253000,E01007150,1,2019,33,"[15,20)",15,"[15,25]",33
3253001,E01007150,1,2019,41,"[20,25]",20,"[15,25]",41
3253002,E01007150,1,2019,36,"[20,25]",25,"[15,25]",36
3253003,E01007150,1,2019,36,,30,,36
3253004,E01007150,1,2019,42,,35,,42
3253005,E01007150,1,2019,45,,40,,45
3253006,E01007150,1,2019,46,,45,,46
3253007,E01007150,1,2019,39,,50,,39
3253008,E01007150,1,2019,55,,55,,55
3253009,E01007150,1,2019,34,,60,,34
3253010,E01007150,1,2019,32,,65,,32
3253011,E01007150,1,2019,55,,70,,55
3253012,E01007150,1,2019,54,,75,,54
3253013,E01007150,1,2019,27,,80,,27
3253014,E01007150,1,2019,8,,85,,8
3253015,E01007151,1,2019,42,"[0,10)",0,"[0,15)",42
3253016,E01007151,1,2019,42,"[0,10)",5,"[0,15)",42
3253017,E01007151,1,2019,52,"[10,15)",10,"[0,15)",52
3253018,E01007151,1,2019,39,"[15,20)",15,"[15,25]",39
3253019,E01007151,1,2019,33,"[20,25]",20,"[15,25]",33
3253020,E01007151,1,2019,55,"[20,25]",25,"[15,25]",55
3253021,E01007151,1,2019,37,,30,,37
3253022,E01007151,1,2019,55,,35,,55
3253023,E01007151,1,2019,33,,40,,33
3253024,E01007151,1,2019,53,,45,,53
3253025,E01007151,1,2019,50,,50,,50
3253026,E01007151,1,2019,52,,55,,52
3253027,E01007151,1,2019,41,,60,,41
3253028,E01007151,1,2019,52,,65,,52
3253029,E01007151,1,2019,47,,70,,47
3253030,E01007151,1,2019,28,,75,,28
3253031,E01007151,1,2019,11,,80,,11
3253032,E01007151,1,2019,7,,85,,7
3253033,E01007152,1,2019,41,"[0,10)",0,"[0,15)",41
3253034,E01007152,1,2019,31,"[0,10)",5,"[0,15)",31
3253035,E01007152,1,2019,56,"[10,15)",10,"[0,15)",56
3253036,E01007152,1,2019,41,"[15,20)",15,"[15,25]",41
3253037,E01007152,1,2019,36,"[20,25]",20,"[15,25]",36
3253038,E01007152,1,2019,42,"[20,25]",25,"[15,25]",42
3253039,E01007152,1,2019,37,,30,,37
3253040,E01007152,1,2019,53,,35,,53
3253041,E01007152,1,2019,40,,40,,40
3253042,E01007152,1,2019,72,,45,,72
3253043,E01007152,1,2019,53,,50,,53
3253044,E01007152,1,2019,53,,55,,53
3253045,E01007152,1,2019,44,,60,,44
3253046,E01007152,1,2019,53,,65,,53
3253047,E01007152,1,2019,59,,70,,59
3253048,E01007152,1,2019,38,,75,,38
3253049,E01007152,1,2019,23,,80,,23
3253050,E01007152,1,2019,20,,85,,20
3253051,E01007153,1,2019,25,"[0,10)",0,"[0,15)",25
3253052,E01007153,1,2019,42,"[0,10)",5,"[0,15)",42
3253053,E01007153,1,2019,43,"[10,15)",10,"[0,15)",43
3253054,E01007153,1,2019,51,"[15,20)",15,"[15,25]",51
3253055,E01007153,1,2019,50,"[20,25]",20,"[15,25]",50
3253056,E01007153,1,2019,18,"[20,25]",25,"[15,25]",18
3253057,E01007153,1,2019,33,,30,,33
3253058,E01007153,1,2019,35,,35,,35
3253059,E01007153,1,2019,27,,40,,27
3253060,E01007153,1,2019,34,,45,,34
3253061,E01007153,1,2019,49,,50,,49
3253062,E01007153,1,2019,44,,55,,44
3253063,E01007153,1,2019,44,,60,,44
3253064,E01007153,1,2019,39,,65,,39
3253065,E01007153,1,2019,34,,70,,34
3253066,E01007153,1,2019,34,,75,,34
3253067,E01007153,1,2019,21,,80,,21
3253068,E01007153,1,2019,26,,85,,26
3253069,E01007154,1,2019,40,"[0,10)",0,"[0,15)",40
3253070,E01007154,1,2019,42,"[0,10)",5,"[0,15)",42
3253071,E01007154,1,2019,43,"[10,15)",10,"[0,15)",43
3253072,E01007154,1,2019,40,"[15,20)",15,"[15,25]",40
3253073,E01007154,1,2019,26,"[20,25]",20,"[15,25]",26
3253074,E01007154,1,2019,24,"[20,25]",25,"[15,25]",24
3253075,E01007154,1,2019,46,,30,,46
3253076,E01007154,1,2019,34,,35,,34
3253077,E01007154,1,2019,48,,40,,48
3253078,E01007154,1,2019,42,,45,,42
3253079,E01007154,1,2019,48,,50,,48
3253080,E01007154,1,2019,60,,55,,60
3253081,E01007154,1,2019,50,,60,,50
3253082,E01007154,1,2019,27,,65,,27
3253083,E01007154,1,2019,64,,70,,64
3253084,E01007154,1,2019,32,,75,,32
3253085,E01007154,1,2019,19,,80,,19
3253086,E01007154,1,2019,11,,85,,11
3253087,E01007155,1,2019,39,"[0,10)",0,"[0,15)",39
3253088,E01007155,1,2019,19,"[0,10)",5,"[0,15)",19
3253089,E01007155,1,2019,23,"[10,15)",10,"[0,15)",23
3253090,E01007155,1,2019,30,"[15,20)",15,"[15,25]",30
3253091,E01007155,1,2019,58,"[20,25]",20,"[15,25]",58
3253092,E01007155,1,2019,67,"[20,25]",25,"[15,25]",67
3253093,E01007155,1,2019,106,,30,,106
3253094,E01007155,1,2019,57,,35,,57
3253095,E01007155,1,2019,56,,40,,56
3253096,E01007155,1,2019,58,,45,,58
3253097,E01007155,1,2019,68,,50,,68
3253098,E01007155,1,2019,60,,55,,60
3253099,E01007155,1,2019,55,,60,,55
3253100,E01007155,1,2019,66,,65,,66
3253101,E01007155,1,2019,44,,70,,44
3253102,E01007155,1,2019,46,,75,,46
3253103,E01007155,1,2019,25,,80,,25
3253104,E01007155,1,2019,16,,85,,16
3253105,E01007156,1,2019,36,"[0,10)",0,"[0,15)",36
3253106,E01007156,1,2019,21,"[0,10)",5,"[0,15)",21
3253107,E01007156,1,2019,30,"[10,15)",10,"[0,15)",30
3253108,E01007156,1,2019,50,"[15,20)",15,"[15,25]",50
3253109,E01007156,1,2019,39,"[20,25]",20,"[15,25]",39
3253110,E01007156,1,2019,39,"[20,25]",25,"[15,25]",39
3253111,E01007156,1,2019,57,,30,,57
3253112,E01007156,1,2019,32,,35,,32
3253113,E01007156,1,2019,29,,40,,29
3253114,E01007156,1,2019,69,,45,,69
3253115,E01007156,1,2019,62,,50,,62
3253116,E01007156,1,2019,63,,55,,63
3253117,E01007156,1,2019,50,,60,,50
3253118,E01007156,1,2019,56,,65,,56
3253119,E01007156,1,2019,42,,70,,42
3253120,E01007156,1,2019,41,,75,,41
3253121,E01007156,1,2019,18,,80,,18
3253122,E01007156,1,2019,15,,85,,15
3253123,E01007157,1,2019,39,"[0,10)",0,"[0,15)",39
3253124,E01007157,1,2019,44,"[0,10)",5,"[0,15)",44
3253125,E01007157,1,2019,57,"[10,15)",10,"[0,15)",57
3253126,E01007157,1,2019,43,"[15,20)",15,"[15,25]",43
3253127,E01007157,1,2019,36,"[20,25]",20,"[15,25]",36
3253128,E01007157,1,2019,38,"[20,25]",25,"[15,25]",38
3253129,E01007157,1,2019,40,,30,,40
3253130,E01007157,1,2019,41,,35,,41
3253131,E01007157,1,2019,41,,40,,41
3253132,E01007157,1,2019,48,,45,,48
3253133,E01007157,1,2019,61,,50,,61
3253134,E01007157,1,2019,67,,55,,67
3253135,E01007157,1,2019,51,,60,,51
3253136,E01007157,1,2019,33,,65,,33
3253137,E01007157,1,2019,38,,70,,38
3253138,E01007157,1,2019,21,,75,,21
3253139,E01007157,1,2019,14,,80,,14
3253140,E01007157,1,2019,2,,85,,2
3253141,E01007158,1,2019,23,"[0,10)",0,"[0,15)",23
3253142,E01007158,1,2019,20,"[0,10)",5,"[0,15)",20
3253143,E01007158,1,2019,43,"[10,15)",10,"[0,15)",43
3253144,E01007158,1,2019,33,"[15,20)",15,"[15,25]",33
3253145,E01007158,1,2019,40,"[20,25]",20,"[15,25]",40
3253146,E01007158,1,2019,57,"[20,25]",25,"[15,25]",57
3253147,E01007158,1,2019,45,,30,,45
3253148,E01007158,1,2019,33,,35,,33
3253149,E01007158,1,2019,46,,40,,46
3253150,E01007158,1,2019,53,,45,,53
3253151,E01007158,1,2019,58,,50,,58
3253152,E01007158,1,2019,55,,55,,55
3253153,E01007158,1,2019,60,,60,,60
3253154,E01007158,1,2019,51,,65,,51
3253155,E01007158,1,2019,56,,70,,56
3253156,E01007158,1,2019,46,,75,,46
3253157,E01007158,1,2019,24,,80,,24
3253158,E01007158,1,2019,15,,85,,15
3253159,E01007159,1,2019,48,"[0,10)",0,"[0,15)",48
3253160,E01007159,1,2019,45,"[0,10)",5,"[0,15)",45
3253161,E01007159,1,2019,54,"[10,15)",10,"[0,15)",54
3253162,E01007159,1,2019,49,"[15,20)",15,"[15,25]",49
3253163,E01007159,1,2019,54,"[20,25]",20,"[15,25]",54
3253164,E01007159,1,2019,42,"[20,25]",25,"[15,25]",42
3253165,E01007159,1,2019,46,,30,,46
3253166,E01007159,1,2019,61,,35,,61
3253167,E01007159,1,2019,49,,40,,49
3253168,E01007159,1,2019,80,,45,,80
3253169,E01007159,1,2019,72,,50,,72
3253170,E01007159,1,2019,61,,55,,61
3253171,E01007159,1,2019,59,,60,,59
3253172,E01007159,1,2019,57,,65,,57
3253173,E01007159,1,2019,62,,70,,62
3253174,E01007159,1,2019,43,,75,,43
3253175,E01007159,1,2019,27,,80,,27
3253176,E01007159,1,2019,22,,85,,22
3253177,E01007160,1,2019,35,"[0,10)",0,"[0,15)",35
3253178,E01007160,1,2019,45,"[0,10)",5,"[0,15)",45
3253179,E01007160,1,2019,41,"[10,15)",10,"[0,15)",41
3253180,E01007160,1,2019,36,"[15,20)",15,"[15,25]",36
3253181,E01007160,1,2019,54,"[20,25]",20,"[15,25]",54
3253182,E01007160,1,2019,72,"[20,25]",25,"[15,25]",72
3253183,E01007160,1,2019,50,,30,,50
3253184,E01007160,1,2019,51,,35,,51
3253185,E01007160,1,2019,46,,40,,46
3253186,E01007160,1,2019,68,,45,,68
3253187,E01007160,1,2019,71,,50,,71
3253188,E01007160,1,2019,58,,55,,58
3253189,E01007160,1,2019,49,,60,,49
3253190,E01007160,1,2019,64,,65,,64
3253191,E01007160,1,2019,37,,70,,37
3253192,E01007160,1,2019,32,,75,,32
3253193,E01007160,1,2019,17,,80,,17
3253194,E01007160,1,2019,17,,85,,17
3253195,E01007161,1,2019,32,"[0,10)",0,"[0,15)",32
3253196,E01007161,1,2019,36,"[0,10)",5,"[0,15)",36
3253197,E01007161,1,2019,39,"[10,15)",10,"[0,15)",39
3253198,E01007161,1,2019,61,"[15,20)",15,"[15,25]",61
3253199,E01007161,1,2019,47,"[20,25]",20,"[15,25]",47
3253200,E01007161,1,2019,44,"[20,25]",25,"[15,25]",44
3253201,E01007161,1,2019,35,,30,,35
3253202,E01007161,1,2019,37,,35,,37
3253203,E01007161,1,2019,33,,40,,33
3253204,E01007161,1,2019,53,,45,,53
3253205,E01007161,1,2019,60,,50,,60
3253206,E01007161,1,2019,60,,55,,60
3253207,E01007161,1,2019,39,,60,,39
3253208,E01007161,1,2019,47,,65,,47
3253209,E01007161,1,2019,52,,70,,52
3253210,E01007161,1,2019,35,,75,,35
3253211,E01007161,1,2019,29,,80,,29
3253212,E01007161,1,2019,18,,85,,18
3253213,E01007162,1,2019,49,"[0,10)",0,"[0,15)",49
3253214,E01007162,1,2019,60,"[0,10)",5,"[0,15)",60
3253215,E01007162,1,2019,70,"[10,15)",10,"[0,15)",70
3253216,E01007162,1,2019,64,"[15,20)",15,"[15,25]",64
3253217,E01007162,1,2019,51,"[20,25]",20,"[15,25]",51
3253218,E01007162,1,2019,34,"[20,25]",25,"[15,25]",34
3253219,E01007162,1,2019,42,,30,,42
3253220,E01007162,1,2019,38,,35,,38
3253221,E01007162,1,2019,21,,40,,21
3253222,E01007162,1,2019,31,,45,,31
3253223,E01007162,1,2019,43,,50,,43
3253224,E01007162,1,2019,39,,55,,39
3253225,E01007162,1,2019,35,,60,,35
3253226,E01007162,1,2019,26,,65,,26
3253227,E01007162,1,2019,19,,70,,19
3253228,E01007162,1,2019,18,,75,,18
3253229,E01007162,1,2019,21,,80,,21
3253230,E01007162,1,2019,8,,85,,8
3253231,E01007163,1,2019,85,"[0,10)",0,"[0,15)",85
3253232,E01007163,1,2019,61,"[0,10)",5,"[0,15)",61
3253233,E01007163,1,2019,85,"[10,15)",10,"[0,15)",85
3253234,E01007163,1,2019,83,"[15,20)",15,"[15,25]",83
3253235,E01007163,1,2019,59,"[20,25]",20,"[15,25]",59
3253236,E01007163,1,2019,71,"[20,25]",25,"[15,25]",71
3253237,E01007163,1,2019,59,,30,,59
3253238,E01007163,1,2019,53,,35,,53
3253239,E01007163,1,2019,49,,40,,49
3253240,E01007163,1,2019,106,,45,,106
3253241,E01007163,1,2019,101,,50,,101
3253242,E01007163,1,2019,69,,55,,69
3253243,E01007163,1,2019,55,,60,,55
3253244,E01007163,1,2019,59,,65,,59
3253245,E01007163,1,2019,60,,70,,60
3253246,E01007163,1,2019,37,,75,,37
3253247,E01007163,1,2019,31,,80,,31
3253248,E01007163,1,2019,21,,85,,21
3253249,E01007164,1,2019,60,"[0,10)",0,"[0,15)",60
3253250,E01007164,1,2019,46,"[0,10)",5,"[0,15)",46
3253251,E01007164,1,2019,61,"[10,15)",10,"[0,15)",61
3253252,E01007164,1,2019,43,"[15,20)",15,"[15,25]",43
3253253,E01007164,1,2019,35,"[20,25]",20,"[15,25]",35
3253254,E01007164,1,2019,66,"[20,25]",25,"[15,25]",66
3253255,E01007164,1,2019,47,,30,,47
3253256,E01007164,1,2019,60,,35,,60
3253257,E01007164,1,2019,59,,40,,59
3253258,E01007164,1,2019,87,,45,,87
3253259,E01007164,1,2019,69,,50,,69
3253260,E01007164,1,2019,62,,55,,62
3253261,E01007164,1,2019,50,,60,,50
3253262,E01007164,1,2019,52,,65,,52
3253263,E01007164,1,2019,39,,70,,39
3253264,E01007164,1,2019,21,,75,,21
3253265,E01007164,1,2019,19,,80,,19
3253266,E01007164,1,2019,18,,85,,18
3253267,E01007165,1,2019,28,"[0,10)",0,"[0,15)",28
3253268,E01007165,1,2019,27,"[0,10)",5,"[0,15)",27
3253269,E01007165,1,2019,24,"[10,15)",10,"[0,15)",24
3253270,E01007165,1,2019,32,"[15,20)",15,"[15,25]",32
3253271,E01007165,1,2019,32,"[20,25]",20,"[15,25]",32
3253272,E01007165,1,2019,47,"[20,25]",25,"[15,25]",47
3253273,E01007165,1,2019,32,,30,,32
3253274,E01007165,1,2019,21,,35,,21
3253275,E01007165,1,2019,27,,40,,27
3253276,E01007165,1,2019,40,,45,,40
3253277,E01007165,1,2019,47,,50,,47
3253278,E01007165,1,2019,31,,55,,31
3253279,E01007165,1,2019,34,,60,,34
3253280,E01007165,1,2019,35,,65,,35
3253281,E01007165,1,2019,53,,70,,53
3253282,E01007165,1,2019,42,,75,,42
3253283,E01007165,1,2019,26,,80,,26
3253284,E01007165,1,2019,25,,85,,25
3253285,E01007166,1,2019,40,"[0,10)",0,"[0,15)",40
3253286,E01007166,1,2019,27,"[0,10)",5,"[0,15)",27
3253287,E01007166,1,2019,33,"[10,15)",10,"[0,15)",33
3253288,E01007166,1,2019,33,"[15,20)",15,"[15,25]",33
3253289,E01007166,1,2019,27,"[20,25]",20,"[15,25]",27
3253290,E01007166,1,2019,38,"[20,25]",25,"[15,25]",38
3253291,E01007166,1,2019,25,,30,,25
3253292,E01007166,1,2019,20,,35,,20
3253293,E01007166,1,2019,37,,40,,37
3253294,E01007166,1,2019,40,,45,,40
3253295,E01007166,1,2019,53,,50,,53
3253296,E01007166,1,2019,52,,55,,52
3253297,E01007166,1,2019,43,,60,,43
3253298,E01007166,1,2019,50,,65,,50
3253299,E01007166,1,2019,49,,70,,49
3253300,E01007166,1,2019,40,,75,,40
3253301,E01007166,1,2019,35,,80,,35
3253302,E01007166,1,2019,17,,85,,17
3253303,E01007167,1,2019,58,"[0,10)",0,"[0,15)",58
3253304,E01007167,1,2019,48,"[0,10)",5,"[0,15)",48
3253305,E01007167,1,2019,61,"[10,15)",10,"[0,15)",61
